id,name,lname,code,bic,street,street2,website,vat,city,zip,phone,active,state:id,country:id
res_bank_es_8769,Asturiana,"Union Financiera Asturiana, S.A., Establecimiento Financiero De Credito",8769,,"Cl. Arquitecto Reguera, 3",Entresuelo A,,A33053984,Oviedo,33004,985277427,1,base.state_es_o,base.es
res_bank_es_8776,Finconsum,"Finconsum, Establecimiento Financiero De Credito, S.A.",8776,,". Gran Via Carlos Iii, 87",,www.credistar.com,A08980153,Barcelona,8028,934048610,1,base.state_es_b,base.es
res_bank_es_8788,Financiacaixa 2,"Financiacaixa 2, Establecimiento Financiero De Credito, S.A.",8788,,"Av. Diagonal, 0",Pl. 12,,A58513318,Barcelona,8028,934197409,1,base.state_es_b,base.es
res_bank_es_8804,Cofiber,"Cofiber Financiera, Establecimiento Financiero De Credito, Sociedad Anonima",8804,,"Cl. Antonio Maura, 4",,,A79352274,Madrid,28014,915320600,1,base.state_es_m,base.es
res_bank_es_8805,El Corte Ingles,"Financiera El Corte Ingles E.F.C., S.A.",8805,,"Cl. Hermosilla, 112",,www.elcorteingles.es,A81322448,Madrid,28009,914018500,1,base.state_es_m,base.es
res_bank_es_8806,Vfs Financial,"Vfs Financial Services Spain, E.F.C., S.A.",8806,,"Cl. Procion, 0",Urb. La Florida,,A81501157,Madrid,28023,913727800,1,base.state_es_m,base.es
res_bank_es_8811,Gsh On-Line,"Grupo De Servicios Hipotecarios On-Line, E.F.C., S.A.",8811,,"Cl. Portuetxe, 10",,,A20728986,San Sebastian,20009,943411071,1,base.state_es_ss,base.es
res_bank_es_8813,Scania,"Scania Finance Hispania Establecimiento Financiero De Credito, S.A.",8813,,"Av. De Castilla, 29",,,A82853987,San Fernando De Henares,28830,916781865,1,base.state_es_m,base.es
res_bank_es_8814,Accordfin,"Accordfin España, Establecimiento Financiero De Credito, S.A.",8814,,"Cl. Via De Los Poblados, 1","Pl. 2, Edificio A/B",,A83113324,Madrid,28033,914845823,1,base.state_es_m,base.es
res_bank_es_8815,Finandia Efc,"Finandia E.F.C., S.A.",8815,,"Cl. Jacinto Benavente, 0",Edificio Tripark,,A83105494,Las Rozas,28232,913985400,1,base.state_es_m,base.es
res_bank_es_8816,Iberia Cards,"Sociedad Conjunta Para La Emision Y Gestion De Medios De Pago, E.F.C., S.A.",8816,,"Cl. Jose Ortega Y Gasset, 22",,www.iberiacards.com,A83289819,Madrid,28006,917816600,1,base.state_es_m,base.es
res_bank_es_8818,Citifin Efc,"Citifin, S.A., E.F.C.",8818,,"Av. De Europa, 19",Pq. Emp. La Moraleja,,A83448852,Alcobendas,28108,915270040,1,base.state_es_m,base.es
res_bank_es_8820,Ing Real Estate,"Ing Real Estate Finance S.E., E.F.C., S.A.",8820,,"Cl. Genova, 27",,,A83694182,Madrid,28004,917898450,1,base.state_es_m,base.es
res_bank_es_8821,Bansa Fincom,"Bansabadell Fincom, E.F.C., S.A.",8821,,"Cl. Sena (Ed. Landscape), 12",Piae Can Sant Joan,,A63574719,Sant Cugat Del Valles,8190,935916300,1,base.state_es_b,base.es
res_bank_es_8824,Camge,"Camge Financiera, E.F.C., S.A.",8824,,"Rb. Mendez Nuñez, 15",Pl. 3,,A53965695,Alicante,3002,965987250,1,base.state_es_a,base.es
res_bank_es_8830,Bbkge,"Bbkge Kredit E.F.C., S.A.",8830,,"Pz. Euskadi, 5, Pl. 27, Local 1, 0",Torre Iberdrola,,A95484994,Bilbao,48009,944050121,1,base.state_es_bi,base.es
res_bank_es_0011,Allfunds Bank,"Allfunds Bank, S.A.",0011,ALLFESMMXXX,"Cl. Estafeta, 6",La Moraleja,www.allfundsbank.com,A41001371,Alcobendas,28109,912746400,1,base.state_es_m,base.es
res_bank_es_0019,Db-S.A.E.,"Deutsche Bank, Sociedad Anonima Española",0019,DEUTESBBXXX,"Ps. De La Castellana, 18",,www.deutsche-bank.es,A08000614,Madrid,28046,913355600,1,base.state_es_m,base.es
res_bank_es_0042,Guipuzcoano,"Banco Guipuzcoano, S.A.",0042,,"Av. Libertad, 21",,www.bancogui.es,A20000733,San Sebastian,20004,943418100,1,base.state_es_ss,base.es
res_bank_es_0046,Banco Gallego,"Banco Gallego, S.A.",0046,GALEES2GXXX,"Cl. Horreo, 38",,www.bancogallego.es,A80042112,Santiago De Compostela,15702,981581000,1,base.state_es_c,base.es
res_bank_es_0049,Santander,"Banco Santander, S.A.",0049,BSCHESMMXXX,"Ps. De Pereda, 0",,www.bancosantander.es,A39000013,Santander,39004,942206100,1,base.state_es_s,base.es
res_bank_es_0065,Barclays Bank,"Barclays Bank, S.A.",0065,BARCESMMXXX,"Pz. De Colon, 1",,www.barclays.es,A47001946,Madrid,28046,913361000,1,base.state_es_m,base.es
res_bank_es_0072,Banco Pastor,"Banco Pastor, S.A.",0072,PSTRESMMXXX,"Cl. Canton Pequeño, 1",,www.bancopastor.es,A15000128,A Coruña,15003,981227800,1,base.state_es_c,base.es
res_bank_es_0075,Popular Español,"Banco Popular Español, S.A.",0075,POPUESMMXXX,"Cl. Velazquez, 34",,www.bancopopular.es,A28000727,Madrid,28001,915207000,1,base.state_es_m,base.es
res_bank_es_0078,Banca Pueyo,"Banca Pueyo, S.A.",0078,BAPUES22XXX,"Cl. Santa Maria De Guadalupe, 2",,www.bancapueyo.es,A06001671,Villanueva De La Serena,6700,924846000,1,base.state_es_ba,base.es
res_bank_es_0081,Banco Sabadell,"Banco De Sabadell, S.A.",0081,BSABESBBXXX,"Pz. De Sant Roc, 20",,www.bancsabadell.com,A08000143,Sabadell,8201,937289289,1,base.state_es_b,base.es
res_bank_es_0083,Renta 4,"Renta 4 Banco, S.A.",0083,RENBESMMXXX,"Ps. De La Habana, 74",,,A82473018,Madrid,28036,913848500,1,base.state_es_m,base.es
res_bank_es_0086,Banif,"Banco Banif, S.A.",0086,NORTESMMXXX,"Ps. De La Castellana, 53",,www.banif.es,A33003088,Madrid,28046,915208500,1,base.state_es_m,base.es
res_bank_es_0091,Banco Albacete,"Banco De Albacete, S.A.",0091,,"Av. De Cantabria, 0",Ciudad Grp.Santander,,A02000974,Boadilla Del Monte,28660,913422881,1,base.state_es_m,base.es
res_bank_es_0093,Banco Valencia,"Banco De Valencia, S.A.",0093,VALEESVVXXX,"Cl. Pintor Sorolla, 0",,www.bancodevalencia.es,A46002036,Valencia,46002,963984503,1,base.state_es_v,base.es
res_bank_es_0094,Rbc Dexia,"Rbc Dexia Investor Services España, S.A.",0094,BVALESMMXXX,"Cl. Fernando El Santo, 20",,www.rbcdexia-is.es,A43000033,Madrid,28010,913609900,1,base.state_es_m,base.es
res_bank_es_0099,Bankia B.P.,"Bankia Banca Privada, S.A.",0099,AHCRESVVXXX,"Cl. Maria De Molina, 39",,www.bankiabancaprivada.es,A33001215,Madrid,28006,913915380,1,base.state_es_m,base.es
res_bank_es_0128,Bankinter,"Bankinter, S.A.",0128,BKBKESMMXXX,"Ps. De La Castellana, 29",,www.ebankinter.com,A28157360,Madrid,28046,913397500,1,base.state_es_m,base.es
res_bank_es_0132,Promocion Neg.,"Banco De Promocion De Negocios, S.A. (Promobanc)",0132,PRNEESM1XXX,"Ps. De La Castellana, 81",,,A46062956,Madrid,28046,944875429,1,base.state_es_m,base.es
res_bank_es_0182,Bbva,"Banco Bilbao Vizcaya Argentaria, S.A.",0182,BBVAESMMXXX,"Pz. De San Nicolas, 4",,www.bbva.com,A48265169,Bilbao,48005,944876000,1,base.state_es_bi,base.es
res_bank_es_0184,Europ. Finanzas,"Banco Europeo De Finanzas, S.A.",0184,BEDFESM1XXX,"Cl. Severo Ochoa, 5",Pq Tec.De Andalucia,www.bef.es,A78963816,Campanillas,29590,952367955,1,base.state_es_ma,base.es
res_bank_es_0185,Banco Urquijo,"Banco Urquijo Sabadell Banca Privada, S.A.",0185,,"Cl. Serrano, 71",,www.sabadellbancaprivada.com,A58597311,Madrid,28006,913372000,1,base.state_es_m,base.es
res_bank_es_0186,Bancomediolanum,"Banco De Finanzas E Inversiones, S.A.",0186,BFIVESBBXXX,"Av. Diagonal, 0",,www.fibancmediolanum.es,A58640582,Barcelona,8034,932535400,1,base.state_es_b,base.es
res_bank_es_0227,Uno-E,"Unoe Bank, S.A.",0227,UNOEESM1XXX,"Cl. Julian Camarillo, 4",,www.uno-e.com,A08024796,Madrid,28037,914536100,1,base.state_es_m,base.es
res_bank_es_0229,Bancopopular-E,"Bancopopular-E, S.A.",0229,POPLESMMXXX,"Cl. Velazquez, 34",,www.bancopopular-e.com,A81831067,Madrid,28001,915208014,1,base.state_es_m,base.es
res_bank_es_0231,Dexiasabadell,"Dexia Sabadell, S.A.",0231,DSBLESMMXXX,"Cl. Mahonia, 2",,www.dexiasabadell.es,A82892993,Madrid,28043,917213310,1,base.state_es_m,base.es
res_bank_es_0232,Inversis,"Banco Inversis, S.A.",0232,INVLESMMXXX,"Av. De La Hispanidad, 6",,www.inversis.com,A83131433,Madrid,28042,914001400,1,base.state_es_m,base.es
res_bank_es_0233,Popularbanca,"Popular Banca Privada, S.A.",0233,POPIESMMXXX,"Cl. Juan Ignacio Luca De Tena, 11",,www.popularbancaprivada.es,A83114082,Madrid,28027,914189300,1,base.state_es_m,base.es
res_bank_es_0234,Banco Caminos,"Banco Caminos, S.A.",0234,CCOCESMMXXX,"Cl. Almagro, 8",,www.bancocaminos.es,A28520666,Madrid,28010,913193448,1,base.state_es_m,base.es
res_bank_es_0235,Banco Pichincha,"Banco Pichincha España, S.A.",0235,PIESESM1XXX,"Cl. Lagasca, 4",Pl. 5,www.bancopichincha.es,A85882330,Madrid,28001,917818958,1,base.state_es_m,base.es
res_bank_es_0236,Lloyds Bank Int,"Lloyds Bank International, S.A.",0236,LOYIESMMXXX,"Cl. Serrano, 90",Pl. 5,,A80481765,Madrid,28006,915209893,1,base.state_es_m,base.es
res_bank_es_0237,Bbkbank Cajasur,"Bbk Bank Cajasur, S.A.",0237,CSURES2CXXX,"Cl. Gran Via, 23",,,A95622841,Bilbao,48001,944017000,1,base.state_es_bi,base.es
res_bank_es_0487,B.Mare Nostrum,"Banco Mare Nostrum, S.A.",0487,GBMNESMMXXX,"Ps. Recoletos, 17",,,A86104189,Madrid,28004,917015903,1,base.state_es_m,base.es
res_bank_es_0488,Banco F. Y Aho.,"Banco Financiero Y De Ahorros, S.A.",0488,BFASESMMXXX,"Ps. De La Castellana, 189",,,A86085685,Madrid,28046,964356400,1,base.state_es_m,base.es
res_bank_es_0490,"Banca Civica,Sa","Banca Civica, S.A.",0490,,"Pz. San Francisco, 1",,,A85973857,Sevilla,41004,913199409,1,base.state_es_se,base.es
res_bank_es_1490,Self Trade Bank,"Self Trade Bank, S.A.",1490,SELFESMMXXX,"Cl. Aragoneses, 0",,www.selftrade.es,A85597821,Alcobendas,28108,917894000,1,base.state_es_m,base.es
res_bank_es_2013,"Catalunya Banc,","Catalunya Banc, S.A.",2013,CESCESBBXXX,"Pz. Antoni Maura, 6",,www.catalunyacaixa.com,A65587198,Barcelona,8003,934845000,1,base.state_es_b,base.es
res_bank_es_2038,"Bankia, S.A","Bankia, S.A",2038,CAHMESMMXXX,"Cl. Pintor Sorolla, 8",,www.bankia.com,A14010342,Valencia,46002,913915380,1,base.state_es_v,base.es
res_bank_es_2048,Liberbank,"Liberbank, S.A.",2048,CECAESMM048,"Cl. Carrera De San Jeronimo, 19",,,A86201993,Madrid,28014,914225800,1,base.state_es_m,base.es
res_bank_es_2080,"Ncg Banco, S.A.","Ncg Banco, S.A.",2080,CAGLESMMXXX,"Cl. Rua Nueva, 0",,,A70302039,A Coruña,15003,981187000,1,base.state_es_c,base.es
res_bank_es_2085,Ibercaja Banco,"Ibercaja Banco, S.A.",2085,CAZRES2ZXXX,"Pz. Basilio Paraiso, 2",,www.ibercaja.es,A99319030,Zaragoza,50008,976767676,1,base.state_es_z,base.es
res_bank_es_2086,Banc.G.Cajatres,"Banco Grupo Cajatres, S.A.",2086,CECAESMM086,"Ps. Isabel La Catolica, 6",,,A99298689,Zaragoza,50009,976718500,1,base.state_es_z,base.es
res_bank_es_2090,"Banco Cam, S.A.","Banco Cam, S.A.",2090,,"Cl. Oscar Espla, 37",,www.cam.es,A86101375,Alicante,3007,965905000,1,base.state_es_a,base.es
res_bank_es_2095,"Kutxabank, S.A","Kutxabank, S.A",2095,BASKES2BXXX,"Cl. Gran Via, 0",,,A95653077,Bilbao,48009,944017526,1,base.state_es_bi,base.es
res_bank_es_2100,"Caixabank, S.A.","Caixabank, S.A.",2100,CAIXESBBXXX,"Av. Diagonal, 621",,www.caixabank.es,A08663619,Barcelona,8028,934046000,1,base.state_es_b,base.es
res_bank_es_2103,Unicaja Banco,"Unicaja Banco, S.A.",2103,UCJAES2MXXX,"Av. Andalucia, 0",,www.unicaja.es,A93139053,Malaga,29007,952138000,1,base.state_es_ma,base.es
res_bank_es_2107,"Unnim Banc, S.A","Unnim Banc, S.A",2107,BBVAESMM107,"Pz. Cataluña, 9",Pl. 6-7,www.unnim.es,A65609653,Barcelona,8002,937397700,1,base.state_es_b,base.es
res_bank_es_2108,Banco Ceiss,"Banco De Caja España De Inversiones, Salamanca Y Soria, S.A.",2108,CSPAES2L108,"Cl. Marques De Villamagna, 0",,,A86289642,Madrid,28001,915139000,1,base.state_es_m,base.es
res_bank_es_2000,Ceca,Confederacion Española De Cajas De Ahorros,2000,CECAESMMXXX,"Cl. Alcala, 27",,www.ceca.es,G28206936,Madrid,28014,915965000,1,base.state_es_m,base.es
res_bank_es_2045,Caja Ontinyent,Caja De Ahorros Y Monte De Piedad De Ontinyent,2045,CECAESMM045,"Pz. Santo Domingo, 24",,www.caixaontinyent.es,G46002796,Ontinyent,46870,962919100,1,base.state_es_v,base.es
res_bank_es_2056,Colonya,Colonya - Caixa D'Estalvis De Pollensa,2056,CECAESMM056,"Pz. Mayor, 7",,www.colonya.es,G07000045,Pollensa,7460,971530162,1,base.state_es_pm,base.es
res_bank_es_2401,La Caixa,Caja De Ahorros Y Pensiones De Barcelona,2401,,"Av. Diagonal, 0",,www.lacaixa.es,G58899998,Barcelona,8028,934046000,1,base.state_es_b,base.es
res_bank_es_2402,Caja Madrid,Caja De Ahorros Y Monte De Piedad De Madrid,2402,,"Pz. Celenque, 2",,www.cajamadrid.es,G28029007,Madrid,28013,902246810,1,base.state_es_m,base.es
res_bank_es_2403,Bancaja,"Caja De Ahorros De Valencia, Castellon Y Alicante, Bancaja",2403,,"Cl. Caballeros, 2",,www.bancaja.es,G46002804,Castellon De La Plana,12001,964356400,1,base.state_es_cs,base.es
res_bank_es_2404,Caja I.Canarias,Caja Insular De Ahorros De Canarias,2404,,"Cl. Triana, 20",,www.lacajadecanarias.es,G35000272,Las Palmas,35002,928442244,1,base.state_es_gc,base.es
res_bank_es_2405,Caixa Laietana,Caixa D'Estalvis Laietana,2405,,"Av. Lluis Companys, 0",,www.caixalaietana.es,G08169823,Mataro,8302,937417550,1,base.state_es_b,base.es
res_bank_es_2406,Cajarioja,Caja De Ahorros De La Rioja,2406,,"Cl. Miguel Villanueva, 9",,www.cajarioja.es,G26003038,Logroño,26001,941293131,1,base.state_es_lo,base.es
res_bank_es_2407,Caja De Avila,Caja De Ahorros Y Monte De Piedad De Avila,2407,,"Pz. Santa Teresa, 10",,www.cajadeavila.es,G05011846,Avila,5001,920355300,1,base.state_es_av,base.es
res_bank_es_2408,Caja De Segovia,Caja De Ahorros Y Monte De Piedad De Segovia,2408,,"Av. Fernandez Ladreda, 8",,www.cajasegovia.es,G40000192,Segovia,40001,921415160,1,base.state_es_sg,base.es
res_bank_es_2409,Cam,Caja De Ahorros Del Mediterraneo,2409,,"Cl. San Fernando, 40",,www.cam.es,G03046562,Alicante,3001,965905000,1,base.state_es_a,base.es
res_bank_es_2410,Caja Navarra,Caja De Ahorros Y Monte De Piedad De Navarra,2410,,"Av. Carlos Iii, 8",,www.cajanavarra.es,G31001993,Pamplona,31002,948222333,1,base.state_es_na,base.es
res_bank_es_2411,Cajasol,"Monte De Piedad Y Caja De Ahorros San Fernando De Guadalajara, Huelva, Jerez Y Sevilla",2411,,"Pz. San Francisco, 1",,www.cajasol.es,G91658039,Sevilla,41004,954597100,1,base.state_es_se,base.es
res_bank_es_2412,Caja Canarias,Caja General De Ahorros De Canarias,2412,,"Pz. Patriotismo, 0",,www.cajacanarias.es,G38001749,Santa Cruz De Tenerife,38002,922471000,1,base.state_es_tf,base.es
res_bank_es_2413,Caja De Burgos,Caja De Ahorros Municipal De Burgos,2413,,"Pz. De La Libertad, P.Condestables, 0",Casa Cordon,www.cajadeburgos.es,G09000787,Burgos,9004,947258100,1,base.state_es_bu,base.es
res_bank_es_2414,Cajastur,Caja De Ahorros De Asturias,2414,,"Pz. Escandalera, 2",,www.cajastur.es,G33001884,Oviedo,33003,985102222,1,base.state_es_o,base.es
res_bank_es_2415,Cajaextremadura,Caja De Ahorros Y Monte De Piedad De Extremadura,2415,,"Pz. Santa Maria, 8",,www.cajaextremadura.es,G10058618,Caceres,10003,927255100,1,base.state_es_cc,base.es
res_bank_es_2416,Caja Cantabria,Caja De Ahorros De Santander Y Cantabria,2416,,"Pz. Velarde, 3",,www.cajacantabria.com,G39003785,Santander,39001,942221500,1,base.state_es_s,base.es
res_bank_es_2417,Novacaixagalici,"Caixa De Aforros De Galicia, Vigo, Ourense E Pontevedra",2417,,"Cl. Rua Nueva, 0",,,G70270293,A Coruña,15003,981187000,1,base.state_es_c,base.es
res_bank_es_2418,Catalunyacaixa,Caixa D'Estalvis De Catalunya Tarragona I Manresa,2418,,"Pz. Antonio Maura, 6",,www.catalunyacaixa.com,G65345472,Barcelona,8003,934845000,1,base.state_es_b,base.es
res_bank_es_2422,Caja De Murcia,Caja De Ahorros De Murcia,2422,,"Cl. Gran Via Escultor Salzillo, 23",,www.cajamurcia.es,G30010185,Murcia,30005,968361600,1,base.state_es_mu,base.es
res_bank_es_2423,Caixa Penedes,Caixa D'Estalvis Del Penedes,2423,,"Cl. Font De L'Ametllo, 11",,www.caixapenedes.es,G08169807,Vilafranca Del Penedes,8720,938916500,1,base.state_es_b,base.es
res_bank_es_2424,Sa Nostra,Caja De Ahorros Y Monte De Piedad De Las Baleares,2424,,"Cl. Ter, 16",,www.sanostra.net,G07013154,Palma,7009,971171717,1,base.state_es_pm,base.es
res_bank_es_2425,Caja España,"Caja España De Inversiones, Salamanca Y Soria, Caja De Ahorros Y Monte De Piedad",2425,,"Pz. San Marcelo, 5",Ed.Botines De Gaudi,,G24611485,Leon,24002,987292500,1,base.state_es_le,base.es
res_bank_es_2427,Cai,Caja De Ahorros De La Inmaculada De Aragon,2427,,"Av. Independencia, 10",,www.cai.es,G50000819,Zaragoza,50004,976718100,1,base.state_es_z,base.es
res_bank_es_2428,Caja Circulo,Caja De Ahorros Y Monte De Piedad Del Circulo Catolico De Obreros De Burgos,2428,,"Av. Reyes Catolicos, 1",,www.cajacirculo.com,G09000779,Burgos,9005,947288200,1,base.state_es_bu,base.es
res_bank_es_2429,Caja De Badajoz,Monte De Piedad Y Caja General De Ahorros De Badajoz,2429,,"Ps. San Francisco, 18",,www.cajabadajoz.es,G06000681,Badajoz,6001,924214000,1,base.state_es_ba,base.es
res_bank_es_2430,Bbk,"Bilbao Bizkaia Kutxa, Aurrezki Kutxa Eta Bahitetxea",2430,,". Gran Via D.Diego Lopez De Haro, 30",,www.bbk.es,G48412720,Bilbao,48009,944017000,1,base.state_es_bi,base.es
res_bank_es_2431,Kutxa,Caja De Ahorros Y Monte De Piedad De Gipuzkoa Y San Sebastian,2431,,"Cl. Garibay, 15",,www.kutxa.es,G20336251,San Sebastian,20004,943411000,1,base.state_es_ss,base.es
res_bank_es_2432,Caja Vital,Caja De Ahorros De Vitoria Y Alava Araba Eta Gasteizko Aurrezki Kutxa,2432,,"Ps. Biosfera, 6",,www.cajavital.es,G01104256,Vitoria,1013,945162000,1,base.state_es_vi,base.es
res_bank_es_3001,Cr Almendralejo,"Caja Rural De Almendralejo, Sociedad Cooperativa De Credito",3001,BCOEESMM001,"Pz. De San Antonio, 0",,www.cajalmendralejo.com,F06004816,Almendralejo,6200,924670371,1,base.state_es_ba,base.es
res_bank_es_3009,C.R.Extremadura,"Caja Rural De Extremadura, Sociedad Cooperativa De Credito",3009,BCOEESMM009,"Av. Santa Marina, 15",,www.crextremadura.com,F06002661,Badajoz,6005,924207474,1,base.state_es_ba,base.es
res_bank_es_3016,C.R. Salamanca,"Caja Rural De Salamanca, Sociedad Cooperativa De Credito",3016,BCOEESMM016,". Puerta De Zamora, 2",,www.cajarural.com/salamanca,F37015856,Salamanca,37005,923128600,1,base.state_es_sa,base.es
res_bank_es_3020,C.R. De Utrera,"Caja Rural De Utrera, Sociedad Cooperativa Andaluza De Credito",3020,BCOEESMM020,"Pz. Altozano, 22",,www.cajarural.com/utrera,F41016544,Utrera,41710,954862233,1,base.state_es_se,base.es
res_bank_es_3023,C.R.De Granada,"Caja Rural De Granada, Sociedad Cooperativa De Credito",3023,BCOEESMM023,"Av. Don Bosco, 2",,e-ruralgranada.com,F18009274,Granada,18006,958242400,1,base.state_es_gr,base.es
res_bank_es_3029,Caixapetrer,"Caja De Credito De Petrel, Caja Rural, Cooperativa De Credito Valenciana",3029,CCRIES2A029,"Cl. San Bartolome, 2",,www.cajarural.com/rurales/3029,F03014982,Petrer,3610,966952780,1,base.state_es_a,base.es
res_bank_es_3035,Caja Laboral,Caja Laboral Popular Coop. De Credito,3035,CLPEES2MXXX,"Ps. Jose Maria Arizmendiarrieta, 0",,www.cajalaboral.es,F20022109,Mondragon,20500,943719500,1,base.state_es_ss,base.es
res_bank_es_3045,Caixaltea,"Caixa Rural Altea, Cooperativa De Credit Valenciana",3045,CCRIES2A045,"Pj. Labrador, 1",,www.caixaltea.es,F03027901,Altea,3590,965841350,1,base.state_es_a,base.es
res_bank_es_3060,C.R. De Burgos,"Caja Rural De Burgos, Sociedad Cooperativa De Credito",3060,BCOEESMM060,"Pz. España, 0",,www.cajarural.com/burgos,F09006495,Burgos,9005,947200676,1,base.state_es_bu,base.es
res_bank_es_3070,C.R. Galega,"Caixa Rural Galega, Sociedad Cooperativa De Credito Limitada Gallega",3070,BCOEESMM070,"Av. Montero Rios, 0",,www.ruralvia.com/lugo,F27005164,Lugo,27002,982280220,1,base.state_es_lu,base.es
res_bank_es_3076,Cajasiete,"Cajasiete, Caja Rural, Sociedad Cooperativa De Credito",3076,BCOEESMM076,"Av. Manuel Hermoso Rojas, 8",,www.cajasiete.com,F38005245,Sta. Cruz De Tenerife,38003,922608400,1,base.state_es_tf,base.es
res_bank_es_3078,C.R. De Segovia,"Caja Rural De Segovia, Cooperativa De Credito",3078,,"Cl. Los Coches, 4",,www.cajarural.com/segovia,F40051864,Segovia,40002,921425511,1,base.state_es_sg,base.es
res_bank_es_3085,C.R. De Zamora,"Caja Rural De Zamora, Cooperativa De Credito",3085,BCOEESMM085,"Av. Alfonso Ix, 7",,www.cajarural.com/zamora,F49002454,Zamora,49013,980532671,1,base.state_es_za,base.es
res_bank_es_3118,C.R.Torrent,Caixa Rural Torrent Cooperativa De Credit Valenciana,3118,CCRIES2A118,"Av. Al Vedat, 3",,www.ruraltorrent.com,F46047809,Torrent,46900,961550054,1,base.state_es_v,base.es
res_bank_es_3098,N.S.Del Rosario,"Caja Rural Ntra. Sra. Del Rosario, Sociedad Cooperativa Andaluza De Credito",3098,BCOEESMM098,"Av. Andalucia, 6",,www.ruralvia.com/carteya/,F14011415,Nueva Carteya,14857,957678228,1,base.state_es_co,base.es
res_bank_es_3102,C. Sant Vicent,"Caixa Rural Sant Vicent Ferrer De La Vall D'Uixo, Coop. De Credit V.",3102,BCOEESMM102,"Pz. Centro, 4",,www.ruralvia.com/santvicent,F12014221,Vall De Uxo,12600,964663012,1,base.state_es_cs,base.es
res_bank_es_3110,C.R.Villarreal,"Caja Rural Catolico Agraria, S. Coop. De Credito V.",3110,BCOEESMM110,"Pz. Mayor, 10",,www.cajaruralvillarreal.com,F12013223,Villarreal De Los Infantes,12540,964520200,1,base.state_es_cs,base.es
res_bank_es_3111,C.R. La Vall,"Caixa Rural La Vall 'San Isidro', Sociedad Cooperativa De Credito Valenciana",3111,BCOEESMM111,"Av. Corazon De Jesus, 3",,www.caixarurallavall.com,F12013207,Vall De Uxo,12600,964697989,1,base.state_es_cs,base.es
res_bank_es_3112,C.R. San Jose,"Caja Rural San Jose De Burriana, S. Coop. De Credito V.",3112,CCRIES2A112,"Pz. El Pla, 1",,www.cajarural.com/burriana,F12013256,Burriana,12530,964510927,1,base.state_es_cs,base.es
res_bank_es_3116,C.R.Mota Cuervo,"Caja Rural Comarcal De Mota Del Cuervo, Sdad. Coop. Ltda. Cto. Agrario",3116,BCOEESMM116,"Pz. Mayor, 9",,,F16005324,Mota Del Cuervo,16630,967180471,1,base.state_es_cu,base.es
res_bank_es_3127,C.R.Casasibañez,"Caja Rural De Casas Ibañez, S. Coop. De Credito De Castilla-La Mancha",3127,BCOEESMM127,"Cl. Tercia, 49",,www.ruralvia.com/casasibanez,F02004182,Casas Ibañez,2200,967460312,1,base.state_es_ab,base.es
res_bank_es_3130,Caixa Almassora,"Caja Rural San Jose De Almassora, S. Coop. De Credito V.",3130,BCOEESMM130,"Cl. Trinidad, 20",,www.tucajarural.com,F12013280,Almassora,12550,964560003,1,base.state_es_cs,base.es
res_bank_es_3134,C.R. Esperanza,"Caja Rural Nuestra Señora De La Esperanza De Onda, S. Coop. De Credito V.",3134,BCOEESMM134,"Pz. El Pla, 19",,www.ruralvia.com/onda,F12013157,Onda,12200,964776677,1,base.state_es_cs,base.es
res_bank_es_3150,C.R. De Albal,"Caja Rural De Albal, Cooperativa Credito Valenciana",3150,BCOEESMM150,"Pz. Del Jardi, 24",,,F46043824,Albal,46470,961260075,1,base.state_es_v,base.es
res_bank_es_3152,C.R. De Villar,"Caja Rural De Villar, Coop. De Credito V.",3152,CCRIES2A152,"Cl. Las Cruces, 33",,www.cajarural.com/villar,F46043816,Villar Del Arzobispo,46170,961646034,1,base.state_es_v,base.es
res_bank_es_3154,C.R. La Carlota,"Caja Rural De La Carlota, Sdad. Coop. Andaluza Cto. Ltda. (En Liquidacion)",3154,,"Cl. Carlos Iii, 31",,,F14013833,La Carlota,14100,957300088,1,base.state_es_co,base.es
res_bank_es_3159,Caixa Popular,"Caixa Popular-Caixa Rural, S. Coop. De Credito V.",3159,BCOEESMM159,"Av. Juan De La Cierva, 9",,,F46090650,Paterna,46980,961318282,1,base.state_es_v,base.es
res_bank_es_3160,C.R. Vilavella,"Caixa Rural Sant Josep De Vilavella, S. Coop. De Credito V.",3160,CCRIES2A160,"Cl. Cueva Santa, 11",,www.ruralvia.com/vilavella,F12013231,Villavieja,12526,964678000,1,base.state_es_cs,base.es
res_bank_es_3162,C.R. Benicarlo,"Caixa Rural Benicarlo, S. Coop. De Credit V.",3162,BCOEESMM162,"Av. Joan Carles I, 18",,www.cajarural.com/benicarlo,F12013348,Benicarlo,12580,964474062,1,base.state_es_cs,base.es
res_bank_es_3165,C.R. Vilafames,Caja Rural San Isidro De Vilafames S. Coop. De Credito V.,3165,CCRIES2A165,"Av. Barcelo, 6",,www.ruralvia.com/vilafames,F12013215,Vilafames,12192,964329027,1,base.state_es_cs,base.es
res_bank_es_3166,Cr Coves Vinrom,"Caixa Rural Les Coves De Vinroma, S. Coop. De Credit V.",3166,BCOEESMM166,"Cl. San Antonio, 27",,,F12013363,Les Coves De Vinroma,12185,964426050,1,base.state_es_cs,base.es
